timestep,update,mean_eval_reward,episode_length,policy_loss,value_loss,entropy,entropy_coef
202752,12,195.83119259609447,622,-0.029647609533276408,1.5309318587183953,1.0020034521818162,0.014417550375794728
203776,13,55.448593648544865,343,0.05502810180187225,0.25720559381879865,1.0090197511017323,0.01441466686571957
204800,14,116.92811021594657,594,0.17395319155766628,0.3829980714246631,1.0569792181253432,0.014411783932346427
205824,14,413.69979752625756,1618,0.027166745450813323,2.5741459602490067,1.0710735782980918,0.014408901575559957
206848,15,331.9286547591157,1003,0.020962894335389136,1.274141258560121,1.0457562334835528,0.014406019795244846
207872,16,251.1218706819052,586,0.13492652166751212,2.6417242052033543,1.0409513533115387,0.014403138591285797
208896,17,155.4890421618394,460,-0.015763513382989914,0.24911478408612311,1.018980723619461,0.014400257963567541
209920,17,444.8323138898365,1484,0.07613497783895581,5.03132374510169,1.0021074011921882,0.014397377911974828
210944,17,511.2316819273201,2508,0.0221867735410342,2.0311371620744465,1.0157298490405082,0.014394498436392433
211968,18,3.3553620646964557,256,0.21938029450247995,1.3896372813731432,1.0340252920985222,0.014391619536705156
